Customer ID,Customer Name,Date of Birth,Marital Status,Date of First Purchase,Gender,Yearly Income,
DK-2895,Dana Kaydos,17-08-1979,M,1492473600,M,40000,"Insert into Customer values('DK-2895','Dana Kaydos',29084,'M',1492473600,'M',40000)"
RW-9630,Rob Williams,27-02-1994,M,1471824000,F,40000,"Insert into Customer values('RW-9630','Rob Williams',34392,'M',1471824000,'F',40000)"
TM-11490,Tony Molinari,02-06-1977,M,1542672000,M,40000,"Insert into Customer values('TM-11490','Tony Molinari',28278,'M',1542672000,'M',40000)"
Co-2640,Corey-Lock,05-07-1987,M,1483056000,M,40000,"Insert into Customer values('Co-2640','Corey-Lock',31963,'M',1483056000,'M',40000)"
EM-3810,Eleni McCrary,14-12-1994,S,1540080000,F,80000,"Insert into Customer values('EM-3810','Eleni McCrary',34682,'S',1540080000,'F',80000)"
JK-6090,Juliana Krohn,27-04-1961,M,1506816000,F,40000,"Insert into Customer values('JK-6090','Juliana Krohn',22398,'M',1506816000,'F',40000)"
JH-5430,Jennifer Halladay,19-07-1950,M,1561939200,M,40000,"Insert into Customer values('JH-5430','Jennifer Halladay',18463,'M',1561939200,'M',40000)"
AR-405,Allen Rosenblatt,04-10-1956,M,1522972800,M,40000,"Insert into Customer values('AR-405','Allen Rosenblatt',20732,'M',1522972800,'M',40000)"
TZ-11580,Tracy Zic,10-07-2002,M,1547769600,F,40000,"Insert into Customer values('TZ-11580','Tracy Zic',37447,'M',1547769600,'F',40000)"
BG-1035,Barry Gonzalez,06-07-1981,M,1540684800,M,40000,"Insert into Customer values('BG-1035','Barry Gonzalez',29773,'M',1540684800,'M',40000)"
PS-9045,Penelope Sewall,02-07-1972,M,1433376000,F,40000,"Insert into Customer values('PS-9045','Penelope Sewall',26482,'M',1433376000,'F',40000)"
MS-7770,Maxwell Schwartz,28-09-1950,M,1533859200,M,40000,"Insert into Customer values('MS-7770','Maxwell Schwartz',18534,'M',1533859200,'M',40000)"
SS-10875,Sung Shariari,07-09-1999,M,1427846400,F,40000,"Insert into Customer values('SS-10875','Sung Shariari',36410,'M',1427846400,'F',40000)"
DB-2970,Darren Budd,04-09-1964,M,1540080000,M,40000,"Insert into Customer values('DB-2970','Darren Budd',23624,'M',1540080000,'M',40000)"
SS-10515,Shirley Schmidt,28-07-2002,S,1437091200,F,60000,"Insert into Customer values('SS-10515','Shirley Schmidt',37465,'S',1437091200,'F',60000)"
AW-930,Arthur Wiediger,16-03-1996,S,1444780800,M,60000,"Insert into Customer values('AW-930','Arthur Wiediger',35140,'S',1444780800,'M',60000)"
PK-8910,Paul Knutson,28-04-2005,M,1478995200,M,60000,"Insert into Customer values('PK-8910','Paul Knutson',38470,'M',1478995200,'M',60000)"
GM-4440,Gary McGarr,19-10-1969,S,1550275200,F,60000,"Insert into Customer values('GM-4440','Gary McGarr',25495,'S',1550275200,'F',60000)"
CY-2745,Craig Yedwab,14-07-1988,M,1463356800,M,60000,"Insert into Customer values('CY-2745','Craig Yedwab',32338,'M',1463356800,'M',60000)"
RW-9690,Robert Waldorf,14-06-1980,S,1431129600,F,60000,"Insert into Customer values('RW-9690','Robert Waldorf',29386,'S',1431129600,'F',60000)"
CC-2100,Chad Cunningham,07-06-1960,M,1531526400,M,60000,"Insert into Customer values('CC-2100','Chad Cunningham',22074,'M',1531526400,'M',60000)"
KD-6345,Katherine Ducich,10-01-2001,M,1441497600,M,60000,"Insert into Customer values('KD-6345','Katherine Ducich',36901,'M',1441497600,'M',60000)"
KN-6390,Katherine Nockton,12-08-1952,M,1472169600,M,60000,"Insert into Customer values('KN-6390','Katherine Nockton',19218,'M',1472169600,'M',60000)"
GT-4710,Greg Tran,12-11-1979,S,1554163200,F,60000,"Insert into Customer values('GT-4710','Greg Tran',29171,'S',1554163200,'F',60000)"
TS-11085,Thais Sissman,13-06-1976,M,1471132800,F,30000,"Insert into Customer values('TS-11085','Thais Sissman',27924,'M',1471132800,'F',30000)"
RR-9525,Rick Reed,09-08-1985,S,1504310400,F,30000,"Insert into Customer values('RR-9525','Rick Reed',31268,'S',1504310400,'F',30000)"
MT-7815,Meg Tillman,29-11-1972,S,1524787200,F,30000,"Insert into Customer values('MT-7815','Meg Tillman',26632,'S',1524787200,'F',30000)"
JA-5970,Joseph Airdo,27-01-1986,M,1500336000,F,40000,"Insert into Customer values('JA-5970','Joseph Airdo',31439,'M',1500336000,'F',40000)"
CB-2535,Claudia Bergmann,22-07-1974,M,1486944000,M,40000,"Insert into Customer values('CB-2535','Claudia Bergmann',27232,'M',1486944000,'M',40000)"
AP-720,Anne Pryor,29-01-1961,M,1474675200,M,40000,"Insert into Customer values('AP-720','Anne Pryor',22310,'M',1474675200,'M',40000)"
SP-10860,Sung Pak,03-03-1951,S,1536969600,M,10000,"Insert into Customer values('SP-10860','Sung Pak',18690,'S',1536969600,'M',10000)"
IL-5100,Ivan Liston,11-10-2001,M,1539734400,F,20000,"Insert into Customer values('IL-5100','Ivan Liston',37175,'M',1539734400,'F',20000)"
VD-11670,Valerie Dominguez,16-04-1994,M,1513382400,M,20000,"Insert into Customer values('VD-11670','Valerie Dominguez',34440,'M',1513382400,'M',20000)"
EH-3765,Edward Hooks,10-06-1950,S,1531008000,F,20000,"Insert into Customer values('EH-3765','Edward Hooks',18424,'S',1531008000,'F',20000)"
BS-1755,Bruce Stewart,28-01-1993,M,1474588800,M,30000,"Insert into Customer values('BS-1755','Bruce Stewart',33997,'M',1474588800,'M',30000)"
HL-5040,Hunter Lopez,10-10-1990,M,1450569600,M,20000,"Insert into Customer values('HL-5040','Hunter Lopez',33156,'M',1450569600,'M',20000)"
CA-2310,Christine Abelman,09-10-1954,M,1476921600,F,20000,"Insert into Customer values('CA-2310','Christine Abelman',20006,'M',1476921600,'F',20000)"
AC-420,Alyssa Crouse,08-07-1963,M,1551225600,F,40000,"Insert into Customer values('AC-420','Alyssa Crouse',23200,'M',1551225600,'F',40000)"
CC-2145,Charles Crestani,30-07-1996,M,1560816000,M,30000,"Insert into Customer values('CC-2145','Charles Crestani',35276,'M',1560816000,'M',30000)"
KB-6585,Ken Black,16-08-1962,M,1562371200,M,30000,"Insert into Customer values('KB-6585','Ken Black',22874,'M',1562371200,'M',30000)"
JG-5115,Jack Garza,09-02-1957,M,1521504000,F,30000,"Insert into Customer values('JG-5115','Jack Garza',20860,'M',1521504000,'F',30000)"
GK-4620,Grace Kelly,20-10-1955,S,1456272000,M,10000,"Insert into Customer values('GK-4620','Grace Kelly',20382,'S',1456272000,'M',10000)"
FW-4395,Fred Wasserman,05-12-1959,S,1537228800,M,20000,"Insert into Customer values('FW-4395','Fred Wasserman',21889,'S',1537228800,'M',20000)"
VM-11685,Valerie Mitchum,25-12-1958,M,1490140800,F,20000,"Insert into Customer values('VM-11685','Valerie Mitchum',21544,'M',1490140800,'F',20000)"
RB-9360,Raymond Buch,07-07-1985,S,1490832000,M,20000,"Insert into Customer values('RB-9360','Raymond Buch',31235,'S',1490832000,'M',20000)"
AG-495,Andrew Gjertsen,13-12-1971,M,1565481600,F,30000,"Insert into Customer values('AG-495','Andrew Gjertsen',26280,'M',1565481600,'F',30000)"
IM-5070,Irene Maddox,11-08-2001,S,1538956800,F,10000,"Insert into Customer values('IM-5070','Irene Maddox',37114,'S',1538956800,'F',10000)"
MC-7635,Matthew Clasen,25-05-1989,S,1452816000,M,10000,"Insert into Customer values('MC-7635','Matthew Clasen',32653,'S',1452816000,'M',10000)"
SH-10635,Stefanie Holloman,24-03-1959,S,1511481600,M,10000,"Insert into Customer values('SH-10635','Stefanie Holloman',21633,'S',1511481600,'M',10000)"
KC-6540,Kelly Collister,19-04-1962,S,1451865600,F,20000,"Insert into Customer values('KC-6540','Kelly Collister',22755,'S',1451865600,'F',20000)"
QJ-9255,Quincy Jones,10-04-1960,S,1461542400,F,20000,"Insert into Customer values('QJ-9255','Quincy Jones',22016,'S',1461542400,'F',20000)"
JK-5325,Jason Klamczynski,12-07-1989,S,1560211200,F,20000,"Insert into Customer values('JK-5325','Jason Klamczynski',32701,'S',1560211200,'F',20000)"
AI-855,Arianne Irving,08-06-2002,S,1565049600,F,20000,"Insert into Customer values('AI-855','Arianne Irving',37415,'S',1565049600,'F',20000)"
SC-10095,Sanjit Chand,17-11-2004,S,1491609600,M,20000,"Insert into Customer values('SC-10095','Sanjit Chand',38308,'S',1491609600,'M',20000)"
CT-1995,Carol Triggs,19-06-1977,S,1562630400,M,20000,"Insert into Customer values('CT-1995','Carol Triggs',28295,'S',1562630400,'M',20000)"
PJ-8835,Patrick Jones,13-08-2001,M,1493596800,M,40000,"Insert into Customer values('PJ-8835','Patrick Jones',37116,'M',1493596800,'M',40000)"
JM-6195,Justin MacKendrick,01-10-1996,M,1511740800,F,40000,"Insert into Customer values('JM-6195','Justin MacKendrick',35339,'M',1511740800,'F',40000)"
CV-2295,Christina VanderZanden,17-12-2005,M,1506729600,M,40000,"Insert into Customer values('CV-2295','Christina VanderZanden',38703,'M',1506729600,'M',40000)"
DB-3120,David Bremer,04-02-1950,S,1481241600,F,60000,"Insert into Customer values('DB-3120','David Bremer',18298,'S',1481241600,'F',60000)"
NL-8310,Nancy Lomonaco,27-02-1960,M,1500249600,M,40000,"Insert into Customer values('NL-8310','Nancy Lomonaco',21973,'M',1500249600,'M',40000)"
BB-1545,Brenda Bowman,24-03-1998,M,1522886400,F,30000,"Insert into Customer values('BB-1545','Brenda Bowman',35878,'M',1522886400,'F',30000)"
BV-1245,Benjamin Venier,16-10-1960,S,1482019200,M,30000,"Insert into Customer values('BV-1245','Benjamin Venier',22205,'S',1482019200,'M',30000)"
BS-1380,Bill Stewart,01-04-2002,M,1459036800,F,40000,"Insert into Customer values('BS-1380','Bill Stewart',37347,'M',1459036800,'F',40000)"
KA-6525,Kelly Andreada,11-03-2004,M,1441584000,F,40000,"Insert into Customer values('KA-6525','Kelly Andreada',38057,'M',1441584000,'F',40000)"
RB-9795,Ross Baird,29-08-1992,M,1455494400,M,40000,"Insert into Customer values('RB-9795','Ross Baird',33845,'M',1455494400,'M',40000)"
EP-3915,Emily Phan,02-02-1957,S,1429660800,F,20000,"Insert into Customer values('EP-3915','Emily Phan',20853,'S',1429660800,'F',20000)"
JS-5595,Jill Stevenson,11-01-1963,S,1456617600,F,30000,"Insert into Customer values('JS-5595','Jill Stevenson',23022,'S',1456617600,'F',30000)"
JE-5610,Jim Epp,12-06-1979,S,1424131200,M,30000,"Insert into Customer values('JE-5610','Jim Epp',29018,'S',1424131200,'M',30000)"
CJ-1875,Carl Jackson,28-10-1978,S,1539648000,M,30000,"Insert into Customer values('CJ-1875','Carl Jackson',28791,'S',1539648000,'M',30000)"
TH-11550,Tracy Hopkins,25-04-1977,S,1460764800,F,30000,"Insert into Customer values('TH-11550','Tracy Hopkins',28240,'S',1460764800,'F',30000)"
HR-4830,Harold Ryan,17-01-1981,M,1522022400,M,40000,"Insert into Customer values('HR-4830','Harold Ryan',29603,'M',1522022400,'M',40000)"
KC-6675,Kimberly Carter,02-12-1963,M,1521158400,M,40000,"Insert into Customer values('KC-6675','Kimberly Carter',23347,'M',1521158400,'M',40000)"
LS-7200,Luke Schmidt,01-09-1966,M,1495670400,M,40000,"Insert into Customer values('LS-7200','Luke Schmidt',24351,'M',1495670400,'M',40000)"
DL-2925,Daniel Lacy,07-12-1969,M,1444176000,M,30000,"Insert into Customer values('DL-2925','Daniel Lacy',25544,'M',1444176000,'M',30000)"
WB-11850,William Brown,26-09-2004,M,1532563200,F,40000,"Insert into Customer values('WB-11850','William Brown',38256,'M',1532563200,'F',40000)"
SJ-10500,Shirley Jackson,04-11-1992,M,1493683200,M,40000,"Insert into Customer values('SJ-10500','Shirley Jackson',33912,'M',1493683200,'M',40000)"
DF-3135,David Flashing,16-04-2005,M,1463875200,M,40000,"Insert into Customer values('DF-3135','David Flashing',38458,'M',1463875200,'M',40000)"
SZ-10035,Sam Zeldin,09-03-1990,S,1482883200,M,30000,"Insert into Customer values('SZ-10035','Sam Zeldin',32941,'S',1482883200,'M',30000)"
CK-2205,Chloris Kastensmidt,07-11-1962,M,1433376000,F,30000,"Insert into Customer values('CK-2205','Chloris Kastensmidt',22957,'M',1433376000,'F',30000)"
TM-11010,Tamara Manning,19-03-1989,S,1564358400,M,30000,"Insert into Customer values('TM-11010','Tamara Manning',32586,'S',1564358400,'M',30000)"
FC-4335,Fred Chung,06-06-1955,S,1440979200,F,30000,"Insert into Customer values('FC-4335','Fred Chung',20246,'S',1440979200,'F',30000)"
GB-4530,George Bell,05-11-1959,S,1452902400,F,30000,"Insert into Customer values('GB-4530','George Bell',21859,'S',1452902400,'F',30000)"
BF-1275,Beth Fritzler,11-06-1958,S,1468368000,F,30000,"Insert into Customer values('BF-1275','Beth Fritzler',21347,'S',1468368000,'F',30000)"
NB-8655,Nona Balk,22-10-1958,S,1435536000,F,30000,"Insert into Customer values('NB-8655','Nona Balk',21480,'S',1435536000,'F',30000)"
EH-3990,Erica Hackney,12-02-1992,S,1537574400,F,30000,"Insert into Customer values('EH-3990','Erica Hackney',33646,'S',1537574400,'F',30000)"
SP-10545,Sibella Parks,09-02-2002,S,1519344000,M,30000,"Insert into Customer values('SP-10545','Sibella Parks',37296,'S',1519344000,'M',30000)"
Dp-3240,Dean percer,20-01-2001,S,1525392000,M,20000,"Insert into Customer values('Dp-3240','Dean percer',36911,'S',1525392000,'M',20000)"
LW-6825,Laurel Workman,25-04-1953,S,1476748800,F,10000,"Insert into Customer values('LW-6825','Laurel Workman',19474,'S',1476748800,'F',10000)"
EN-3780,Edward Nazzal,20-11-1978,S,1506816000,F,20000,"Insert into Customer values('EN-3780','Edward Nazzal',28814,'S',1506816000,'F',20000)"
TZ-11445,Tom Zandusky,02-11-1957,S,1539129600,M,20000,"Insert into Customer values('TZ-11445','Tom Zandusky',21126,'S',1539129600,'M',20000)"
KD-6615,Ken Dana,23-06-1951,S,1500336000,F,30000,"Insert into Customer values('KD-6615','Ken Dana',18802,'S',1500336000,'F',30000)"
LD-7005,Lisa DeCherney,26-04-2001,M,1430092800,F,40000,"Insert into Customer values('LD-7005','Lisa DeCherney',37007,'M',1430092800,'F',40000)"
CL-1890,Carl Ludwig,11-07-1950,M,1429747200,F,40000,"Insert into Customer values('CL-1890','Carl Ludwig',18455,'M',1429747200,'F',40000)"
HG-4965,Henry Goldwyn,15-03-1952,M,1453939200,M,60000,"Insert into Customer values('HG-4965','Henry Goldwyn',19068,'M',1453939200,'M',60000)"
BO-1350,Bill Overfelt,16-01-1968,S,1516406400,M,60000,"Insert into Customer values('BO-1350','Bill Overfelt',24853,'S',1516406400,'M',60000)"
YC-11895,Yoseph Carroll,18-03-1979,M,1461024000,M,60000,"Insert into Customer values('YC-11895','Yoseph Carroll',28932,'M',1461024000,'M',60000)"
JM-5535,Jessica Myrick,22-07-1960,S,1512172800,F,40000,"Insert into Customer values('JM-5535','Jessica Myrick',22119,'S',1512172800,'F',40000)"
RA-9885,Ruben Ausman,05-08-1972,S,1527811200,F,40000,"Insert into Customer values('RA-9885','Ruben Ausman',26516,'S',1527811200,'F',40000)"
KM-6660,Khloe Miller,15-02-1963,M,1514332800,M,50000,"Insert into Customer values('KM-6660','Khloe Miller',23057,'M',1514332800,'M',50000)"
DW-3585,Dorothy Wardle,20-04-1987,M,1441497600,M,170000,"Insert into Customer values('DW-3585','Dorothy Wardle',31887,'M',1441497600,'M',170000)"
TS-11655,Trudy Schmidt,14-09-1952,M,1517702400,F,10000,"Insert into Customer values('TS-11655','Trudy Schmidt',19251,'M',1517702400,'F',10000)"
RK-9300,Ralph Kennedy,17-03-1999,S,1446249600,M,10000,"Insert into Customer values('RK-9300','Ralph Kennedy',36236,'S',1446249600,'M',10000)"
SC-10020,Sam Craven,20-06-1979,M,1504656000,M,10000,"Insert into Customer values('SC-10020','Sam Craven',29026,'M',1504656000,'M',10000)"
AG-390,Allen Goldenen,02-08-1997,M,1489363200,M,10000,"Insert into Customer values('AG-390','Allen Goldenen',35644,'M',1489363200,'M',10000)"
AT-735,Annie Thurman,13-09-1981,M,1456531200,F,20000,"Insert into Customer values('AT-735','Annie Thurman',29842,'M',1456531200,'F',20000)"
JW-5955,Joni Wasserman,02-09-1995,S,1471737600,M,20000,"Insert into Customer values('JW-5955','Joni Wasserman',34944,'S',1471737600,'M',20000)"
AF-885,Art Foster,09-06-1968,M,1429401600,M,30000,"Insert into Customer values('AF-885','Art Foster',24998,'M',1429401600,'M',30000)"
KB-6405,Katrina Bavinger,30-08-1969,M,1456531200,M,30000,"Insert into Customer values('KB-6405','Katrina Bavinger',25445,'M',1456531200,'M',30000)"
BP-1290,Beth Paige,14-07-1968,M,1494460800,M,30000,"Insert into Customer values('BP-1290','Beth Paige',25033,'M',1494460800,'M',30000)"
OT-8730,Olvera Toch,23-08-2004,M,1489708800,M,10000,"Insert into Customer values('OT-8730','Olvera Toch',38222,'M',1489708800,'M',10000)"
LS-6975,Lindsay Shagiari,25-05-1977,M,1533427200,M,10000,"Insert into Customer values('LS-6975','Lindsay Shagiari',28270,'M',1533427200,'M',10000)"
GD-4590,Giulietta Dortch,14-03-1999,M,1534896000,M,10000,"Insert into Customer values('GD-4590','Giulietta Dortch',36233,'M',1534896000,'M',10000)"
MP-7965,Michael Paige,26-02-1955,S,1499990400,M,20000,"Insert into Customer values('MP-7965','Michael Paige',20146,'S',1499990400,'M',20000)"
DS-3180,David Smith,23-10-1956,M,1506038400,M,20000,"Insert into Customer values('DS-3180','David Smith',20751,'M',1506038400,'M',20000)"
ED-3885,Emily Ducich,09-02-1976,S,1508112000,F,10000,"Insert into Customer values('ED-3885','Emily Ducich',27799,'S',1508112000,'F',10000)"
NZ-8565,Nick Zandusky,16-09-1956,S,1455235200,F,10000,"Insert into Customer values('NZ-8565','Nick Zandusky',20714,'S',1455235200,'F',10000)"
JG-5805,John Grady,30-07-1998,M,1447977600,M,10000,"Insert into Customer values('JG-5805','John Grady',36006,'M',1447977600,'M',10000)"
EB-3870,Emily Burns,27-03-1963,M,1441584000,M,20000,"Insert into Customer values('EB-3870','Emily Burns',23097,'M',1441584000,'M',20000)"
BG-1695,Brooke Gillingham,08-08-1981,M,1551312000,M,20000,"Insert into Customer values('BG-1695','Brooke Gillingham',29806,'M',1551312000,'M',20000)"
SR-10425,Sharelle Roach,06-09-1977,M,1530835200,F,20000,"Insert into Customer values('SR-10425','Sharelle Roach',28374,'M',1530835200,'F',20000)"
AS-90,Adam Shillingsburg,14-02-1995,M,1427414400,M,30000,"Insert into Customer values('AS-90','Adam Shillingsburg',34744,'M',1427414400,'M',30000)"
SP-10620,Stefania Perrino,07-02-1951,M,1487721600,M,10000,"Insert into Customer values('SP-10620','Stefania Perrino',18666,'M',1487721600,'M',10000)"
SH-10395,Shahid Hopkins,15-03-1954,M,1534550400,M,10000,"Insert into Customer values('SH-10395','Shahid Hopkins',19798,'M',1534550400,'M',10000)"
AR-540,Andy Reiter,04-07-1956,M,1481673600,M,10000,"Insert into Customer values('AR-540','Andy Reiter',20640,'M',1481673600,'M',10000)"
CM-2235,Chris McAfee,03-03-1989,M,1448582400,F,20000,"Insert into Customer values('CM-2235','Chris McAfee',32570,'M',1448582400,'F',20000)"
AS-225,Alan Schoenberger,31-07-1983,M,1479772800,M,20000,"Insert into Customer values('AS-225','Alan Schoenberger',30528,'M',1479772800,'M',20000)"
RA-9915,Russell Applegate,22-08-2003,M,1421971200,F,20000,"Insert into Customer values('RA-9915','Russell Applegate',37855,'M',1421971200,'F',20000)"
RS-9420,Ricardo Sperren,04-04-1970,S,1500508800,F,10000,"Insert into Customer values('RS-9420','Ricardo Sperren',25662,'S',1500508800,'F',10000)"
TN-11040,Tanja Norvell,08-06-1988,M,1471392000,F,10000,"Insert into Customer values('TN-11040','Tanja Norvell',32302,'M',1471392000,'F',10000)"
VP-11730,Victor Preis,30-10-1985,M,1435968000,M,30000,"Insert into Customer values('VP-11730','Victor Preis',31350,'M',1435968000,'M',30000)"
KW-6435,Katrina Willman,13-03-1999,M,1429660800,M,30000,"Insert into Customer values('KW-6435','Katrina Willman',36232,'M',1429660800,'M',30000)"
PP-8955,Paul Prost,31-03-1952,M,1537315200,F,10000,"Insert into Customer values('PP-8955','Paul Prost',19084,'M',1537315200,'F',10000)"
SC-10575,Sonia Cooley,02-11-1984,M,1529798400,M,30000,"Insert into Customer values('SC-10575','Sonia Cooley',30988,'M',1529798400,'M',30000)"
ML-7410,Maris LaWare,13-04-2005,M,1460419200,F,30000,"Insert into Customer values('ML-7410','Maris LaWare',38455,'M',1460419200,'F',30000)"
CJ-2010,Caroline Jumper,14-05-1967,M,1512604800,F,30000,"Insert into Customer values('CJ-2010','Caroline Jumper',24606,'M',1512604800,'F',30000)"
FG-4260,Frank Gastineau,06-09-1960,M,1512864000,F,40000,"Insert into Customer values('FG-4260','Frank Gastineau',22165,'M',1512864000,'F',40000)"
